STATION,STATION_NAME,DATE,HPCP
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930315 08:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930315 09:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930316 11:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930316 14:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930319 08:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930319 10:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930319 11:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930319 12:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930319 15:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930319 16:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930319 17:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930319 18:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930319 19:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930319 20:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930319 22:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930321 17:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930321 18:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930321 20:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930321 22:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930321 23:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930322 00:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930322 01:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930322 02:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930322 03:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930322 12:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930322 14:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930322 15:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930322 16:00,0.06
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930322 17:00,0.05
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930322 18:00,0.07
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930322 19:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930322 20:00,0.04
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930322 21:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930322 22:00,0.04
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930322 23:00,0.07
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930323 00:00,0.07
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930323 01:00,0.11
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930323 02:00,0.11
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930323 03:00,0.10
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930323 04:00,0.07
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930323 05:00,0.05
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930323 06:00,0.04
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930323 21:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930326 06:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930331 03:00,0.09
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930331 04:00,0.20
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930331 05:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930331 06:00,0.07
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930331 07:00,0.11
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930331 08:00,0.15
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930331 09:00,0.17
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930331 10:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930331 11:00,0.07
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930331 12:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930331 13:00,0.08
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930331 14:00,0.13
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930331 15:00,0.07
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930331 16:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930331 17:00,0.04
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930331 18:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930331 19:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930331 20:00,0.06
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930331 21:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930331 22:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930331 23:00,0.05
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930401 00:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930401 01:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930401 02:00,0.05
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930401 03:00,0.05
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930401 04:00,0.05
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930401 05:00,0.09
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930401 06:00,0.07
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930401 07:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930401 08:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930401 09:00,0.05
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930401 10:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930401 11:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930401 13:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930401 14:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930407 19:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930407 20:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930407 21:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930407 22:00,0.04
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930407 23:00,0.08
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930408 00:00,0.04
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930408 01:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930408 02:00,0.09
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930408 03:00,0.06
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930408 04:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930408 06:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930408 09:00,0.10
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930408 17:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930408 18:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930408 19:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930408 20:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930411 02:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930411 03:00,0.04
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930411 04:00,0.06
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930411 05:00,0.15
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930411 06:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930411 08:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930411 12:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930411 19:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930411 20:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930414 02:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930414 03:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930414 04:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930414 05:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930414 10:00,0.04
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930414 11:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930414 12:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930414 13:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930414 14:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930414 15:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930414 23:00,0.10
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930415 00:00,0.08
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930415 01:00,0.05
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930415 02:00,0.07
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930415 03:00,0.10
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930415 04:00,0.09
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930415 05:00,0.27
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930415 06:00,0.15
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930415 07:00,0.16
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930415 08:00,0.05
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930415 09:00,0.05
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930415 10:00,0.05
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930415 11:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930415 12:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930415 13:00,0.04
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930415 14:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930415 15:00,0.07
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930415 16:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930415 17:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930415 18:00,0.05
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930415 19:00,0.06
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930415 20:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930415 21:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930415 23:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930416 00:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930416 01:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930416 02:00,0.05
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930416 03:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930416 04:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930416 05:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930416 06:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930416 07:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930416 15:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930416 16:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930416 18:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930416 19:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930417 20:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930418 23:00,0.04
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930419 00:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930419 11:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930419 12:00,0.13
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930419 13:00,0.17
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930419 14:00,0.13
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930419 15:00,0.04
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930419 16:00,0.14
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930419 17:00,0.08
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930419 18:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930419 19:00,0.07
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930419 20:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930419 21:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930419 22:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930419 23:00,0.06
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930420 02:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930420 03:00,0.11
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930420 04:00,0.26
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930420 05:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930420 06:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930420 07:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930420 08:00,0.04
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930420 09:00,0.04
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930420 10:00,0.05
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930420 11:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930424 02:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930427 15:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930427 16:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930427 17:00,0.06
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930427 18:00,0.04
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930427 19:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930427 20:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930427 21:00,0.04
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930427 22:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930427 23:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930428 00:00,0.05
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930428 01:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930429 04:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930429 05:00,0.04
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930429 06:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930429 07:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930501 01:00,0.00
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930501 20:00,0.05
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930501 21:00,0.04
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930501 22:00,0.12
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930501 23:00,0.06
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930502 00:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930502 01:00,0.10
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930502 02:00,0.12
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930502 03:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930502 06:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930502 22:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930502 23:00,0.07
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930503 00:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930503 02:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930503 04:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930503 13:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930503 17:00,0.11
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930503 18:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930503 20:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930503 23:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930504 06:00,0.07
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930504 07:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930504 19:00,0.32
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930507 10:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930507 15:00,0.05
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930508 04:00,0.30
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930508 06:00,0.04
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930508 07:00,0.08
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930509 15:00,0.05
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930510 17:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930514 14:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930517 14:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930517 15:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930517 16:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930517 17:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930517 18:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930517 19:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930517 20:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930517 21:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930517 22:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930517 23:00,0.05
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930518 00:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930518 02:00,0.04
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930518 03:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930519 11:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930519 12:00,0.06
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930519 13:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930519 14:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930519 17:00,0.08
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930519 18:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930522 17:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930522 18:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930522 19:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930522 20:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930522 21:00,0.08
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930522 22:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930522 23:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930523 12:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930523 13:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930523 14:00,0.09
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930523 15:00,0.11
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930523 16:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930523 17:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930523 18:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930523 19:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930523 20:00,0.06
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930525 00:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930526 23:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930527 00:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930527 01:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930527 02:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930527 03:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930527 06:00,0.05
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930527 08:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930527 09:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930528 15:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930530 04:00,0.11
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930530 05:00,0.07
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930530 06:00,0.15
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930530 07:00,0.21
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930530 08:00,0.07
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930530 09:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930530 10:00,0.06
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930530 12:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930530 14:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930530 15:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930530 20:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930530 21:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930531 16:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930601 01:00,0.00
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930602 10:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930602 11:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930602 12:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930602 13:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930602 14:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930602 15:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930602 16:00,0.04
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930602 17:00,0.04
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930602 18:00,0.06
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930602 20:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930602 21:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930602 22:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930604 15:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930604 16:00,0.07
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930604 17:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930604 18:00,0.04
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930607 10:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930607 11:00,1.15
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930607 12:00,0.61
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930607 13:00,0.10
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930607 14:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930607 15:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930607 17:00,0.03
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930608 00:00,0.06
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930608 01:00,0.09
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930608 02:00,0.04
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930608 13:00,0.38
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930608 20:00,0.04
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930608 21:00,0.01
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930613 18:00,0.02
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930613 23:00,0.21
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930614 00:00,0.37
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930614 01:00,0.20
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930614 02:00,0.14
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,19930614 05:00,0.01
